brand,channel,country,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,review_month,manual
Vegavero,Amazon,BE,VV-VITA-367,"Vegavero Creatine Monohydrate Powder | Pure Unflavoured | 3,4 mg per day - 147 Portions | Performance and Muscle Building | NO Additives | Lab Tested | 500g Vegan Creatin",actual,0,,0.0,0.0,0.0,21.4,21.4,21.4,0.0,16.049999999999997,0.0,0.0,37.449999999999996,0.0,0,4,,,,,,,2024-11,False,first-sale proxy,19.0,3,,,24.30494285714286,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,BE,VV-VITA-368,Vegavero L-Glutamine Powder 5000 mg | Post Workout and Muscle Building | 100% Pure - NO Additives | Lab Tested | 500g L Glutamine Vegan,actual,0,,,0.0,0.0,10.7,10.7,10.7,0.0,,,0.0,10.7,,0,1,,,,,,,2024-09,False,first-sale proxy,21.0,3,,,24.30494285714286,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,BE,VV-VITA-369,Vegavero Organic Glucomannan Capsules 4000 mg | with Chromium and Zinc | Weight Loss Supplement* | 95% Glucomanan | NO Additives | Vegan,actual,0,,0.0,0.0,0.0,15.809999999999999,15.809999999999999,15.809999999999999,0.0,21.08,0.0,0.0,36.89,0.0,0,2,,,,,,,2024-09,False,first-sale proxy,21.0,3,,,24.30494285714286,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,BE,VV-VITA-370,Vegavero Magnesium bisglycinaat capsules | 400 mg elementair magnesium | Magnesium bisglycinate laboratorium getest | Zonder vulstoffen en additieven | Vegan,actual,2,2026-06,207.9,0.0,207.9,565.51,501.75,501.75,0.0,571.78,0.0,207.9,1073.53,207.9,0,6,241.34199134199133,,272.01058201058197,241.34199134199133,,,2024-09,False,first-sale proxy,21.0,2,1,1-2,24.30494285714286,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,BE,VV-VITA-371,Nattokinase | 100 mg – 20 000 FU/g | Natto de soja sans OGM | Hautement dosé | Sans additifs artificiels et testé en laboratoire | Vegan | Vegavero®,actual,9,2026-05,71.97,95.96,167.93,163.22,113.42999999999999,113.42999999999999,0.0,102.78,167.1,335.03,216.21,47.98,0,6,67.54600131006967,61.508078994614,97.19525992973263,67.54600131006967,6.037922315455667,-24.999999999999996,2024-09,False,first-sale proxy,21.0,1,2,2-1,24.30494285714286,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Amazon,BE,VV-VITA-374,Vegavero Organic Psyllium Husk 400g | 5000 mg per dose | Pure Natural Soluble Fiber Supplement | NO Additives | Lab Tested | Vegan,actual,3,2026-03,0.0,25.99,25.99,24.52,15.990000000000002,15.990000000000002,0.0,42.84,40.76,66.75,58.830000000000005,0.0,0,2,61.52366294728743,105.10304219823357,94.34397845325125,61.52366294728743,-43.57937925094614,-100.0,2024-12,False,first-sale proxy,18.0,2,2,2-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,BE,VV-VITA-377,Cholin Bitartrat Kapseln | Hochdosiert: 1400 mg Cholin-Bitartrat pro Tag | 4 Monate Vorrat | Deutsche Produktion | Laborgeprüft | Ohne Zusätze | 120 Stück | Vegan von Vegavero,actual,12,2026-06,99.96,199.92,299.88,274.76,189.26,189.26,0.0,187.86,269.42,569.3,377.12,49.98,0,6,63.111911431239164,69.72756291292406,91.6233159930639,63.111911431239164,-6.615651481684893,-50.0,2025-01,False,first-sale proxy,17.0,1,2,2-1,24.30494285714286,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Amazon,BE,VV-VITA-381,Vegavero Myo-Inositol Powder 4000 mg | Inositol PCOS Supplement Powder | NO Additives | Up To 100 Days Supply | Vegan,actual,11,2026-06,1039.48,819.59,1859.07,1446.56,900.23,900.23,0.0,1223.65,2834.67,4693.74,2123.88,579.71,0,6,48.423674202692744,43.16728225860506,77.8109484849952,48.423674202692744,5.256391944087682,26.829268292682922,2025-02,False,first-sale proxy,16.0,1,3,3-1,24.30494285714286,Scale,"CM3% 48.4 >= target, sales +27% 3m",2026-06,False
Vegavero,Amazon,BE,VV-VITA-382,100% Reines Taurin Pulver | 3000 mg | 1kg mit Messlöffel | Vegan & Ohne Zusatzstoffe | Bis zu 3 Jahre Vorrat | Deutsche Produktion von Vegavero,actual,0,,0.0,0.0,0.0,30.48,30.48,30.48,0.0,25.4,0.0,0.0,55.88,,0,4,,,,,,,2025-01,False,first-sale proxy,17.0,3,,,24.30494285714286,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,BE,VV-VITA-384,Vegavero Beta Alanine 3000 mg | Premium Vegan Pre Workout Powder | 166 Servings – 500 G | 100% Pure Beta-Alanine | NO Additives,actual,0,,,,,,,,,10.95,0.0,0.0,10.95,,0,0,,,,,,,2025-02,False,first-sale proxy,16.0,3,,,24.30494285714286,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,BE,VV-VITA-385,Vegavero Evening Primrose Oil | 2100 mg High Dose | Cold-Pressed | 120 Capsules | Omega-6 & 11% GLA | NO Additives | Lab-Tested | Vegan,actual,4,2025-11,0.0,0.0,0.0,12.600000000000001,12.600000000000001,12.600000000000001,0.0,133.96,259.96000000000004,259.96000000000004,146.56,0.0,0,2,,51.5310047699646,,,,,2025-04,False,first-sale proxy,14.0,1,,,24.30494285714286,No data,no margin data for this market,2026-06,False
Vegavero,Amazon,BE,VV-VITA-57-V,Vegavero HYALURONZUUR capsules | 600 mg | 180 capsules voor 6 maanden | 800-1500 kDa hoog molecuulgewicht | Geen additieven en veganistisch,actual,2,2026-03,,39.99,39.99,121.68,112.00999999999999,112.00999999999999,0.0,60.68,38.98,78.97,172.69,,0,2,280.09502375593894,155.66957414058493,304.2760690172543,280.09502375593894,124.42544961535401,,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,BE,VV-VITA-57-V2,Ácido Hialurónico Puro Vegavero | La Dosis más Alta: 600 mg | Libre de Aditivos & Vegano | 90 Cápsulas | Natural de Fermentación | 800-1500 kDa | Hidratante facial + Articulaciones…,actual,5,2026-06,53.98,53.98,107.96,101.78,65.14,65.14,0.0,12.22,74.91,182.87,77.36,53.98,0,3,60.337161911819194,16.312908823922044,94.27565765098184,60.337161911819194,44.02425308789715,0.0,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Scale,"CM3% 60.3 >= target, sales +0% 3m",2026-06,False
Vegavero,Amazon,DE,2R-49NC-R697,"MSM Vegavero® Poudre | 1 Kg Méthylsulfonylméthane Pur à 99,9% | Sans Additifs & VEGAN | Formation de Collagène | Testé en Laboratoire | Format Sachet ou Boîte",actual,12,2026-06,140353.05,161619.71000000002,301972.76,147547.61,30494.6,6278.06,-24216.48,9544.36,290633.41000000003,592606.17,15822.420000000002,96780.73,3,6,2.0790153389994517,3.2839858294337185,48.86123172169569,10.098460536639132,-1.2049704904342668,-13.158456972853145,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.689799999999998,Fix,CM3% 2.1 vs target 19.7,2026-06,False
Vegavero,Amazon,DE,BJ-E223-8EKW,"BIO Moringa Oleifera Vegavero | Dosis Alta: 1800 mg | 270 Cápsulas | SUPERFOOD: Proteínas, Vitaminas, Minerales y Omega 3 | Antioxidante | Sin Aditivos | Vegana | Superalimentos",actual,12,2026-06,34195.11,41910.44,76105.55,44651.24,22264.260000000002,13819.27,-8445.04,55636.64,153693.29,229798.84,69455.91,24249.71,0,6,18.15803183867668,36.19978464902404,58.67014954888309,29.2544499054274,-18.041752810347358,-18.409088523050585,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,CP-DQMG-RVN9,Igname Selvatico Vegavero® | 1000 mg di estratto di Mexican Wild Yam | con 20% di Diosgenina e Zinco | 120 capsule | No OGM | Vegan,actual,12,2026-06,12713.58,14555.89,27269.47,16501.67,7914.33,6010.02,-1904.38,10087.05,33433.33,60702.8,16097.07,8650.79,0,6,22.03937223569068,30.170641093782756,60.513350644511966,29.022676274969772,-8.131268858092074,-12.656800786485741,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.689799999999998,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Amazon,DE,CW-KVIN-V39Y,Vegavero Pure D-Mannose Powder 250 g | 4 Months’ Supply | 2000 mg per Day | NO Additives | 100% Naturally Sourced | Urinary Tract Infection | Vegan,actual,12,2026-06,4140.2,4375.5,8515.7,6032.66,3308.41,2852.72,-455.77,3429.8900000000003,8691.1,17206.8,6282.61,2610.2700000000004,0,6,33.49953615087426,39.46439461057864,70.841621945348,38.85071103960919,-5.964858459704374,-5.377671123300198,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.689799999999998,Scale,"CM3% 33.5 >= target, sales -5% 3m",2026-06,False
Vegavero,Amazon,DE,NX-CVPF-VCEZ,EXTRAIT de Reishi Vegavero® | 1950 mg (Extract 14:1) | 120 Gélules | 40% Polysaccharides + 20% Bêta-glucane | Immunité + Énergie | VEGAN,actual,12,2026-06,2940.1800000000003,3144.77,6084.950000000001,2467.95,925.53,603.9300000000001,-321.6,2225.42,12433.45,18518.4,2829.3500000000004,1808.04,0,6,9.92497884123945,17.898652425513433,40.558262598706634,15.210149631467798,-7.973673584273982,-6.505722199079732,2024-07,True,first-sale proxy,23.0,2,3,3-2,19.689799999999998,Fix,CM3% 9.9 vs target 19.7,2026-06,False
Vegavero,Amazon,DE,TU-QNYD-JRRX,"Vegavero Tribulus Terrestris 10,800 mg | High Strength Extract | 1620 mg Saponins per Serving | NO Additives, Lab-Tested | Stamina & Strength Support for Men & Women | 120 Capsules | Vegan",actual,12,2026-06,2077.67,2489.25,4566.92,3295.41,1774.89,1473.76,-301.15999999999997,2469.27,6011.28,10578.199999999999,3943.03,1395.86,0,6,32.270326609618735,41.077274723519785,72.15825983376104,38.86404841775201,-8.80694811390105,-16.534297479160387,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VI-ZU99-SZ0B,L-Triptófano 500mg Puro* Vegavero | El Único Sin Aditivos | Para 4 meses | Estrés + Insomnio + Cansancio | Alta dosificación | 120 Cápsulas,actual,12,2026-06,1087.49,1223.11,2310.6,1618.6399999999999,856.41,627.24,-229.23000000000002,1007.4,2814.48,5125.08,1634.6399999999999,851.95,0,6,27.146195793300443,35.7934680651488,70.05280013849216,37.06439885743963,-8.647272271848358,-11.088127805348652,2024-07,True,first-sale proxy,23.0,3,1,1-3,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VV-ALO-06,"MSM Vegavero® Poudre | 1 Kg Méthylsulfonylméthane Pur à 99,9% | Sans Additifs & VEGAN | Formation de Collagène | Testé en Laboratoire | Format Sachet ou Boîte",actual,12,2026-06,18720.5,22564.72,41285.22,21945.25,6293.54,1320.15,-4973.32,6712.15,64530.11,105815.33,8032.3,12948.02,1,6,3.1976334387948038,10.401578425947203,53.15522116631569,15.244051018742299,-7.2039449871524,-17.036417912564396,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.689799999999998,Fix,CM3% 3.2 vs target 19.7,2026-06,False
Vegavero,Amazon,DE,VV-VITA-101,Vegavero Premium Rhodiola Rosea 1200 mg | 3% Rosavins & 1% Salidroside | 120 Capsules | Herbal Adaptogenic Supplement | Rhodiolife® | NO Additives | Vegan,actual,12,2026-06,36382.13,22504.11,58886.24,35643.34,18065.43,12050.16,-6015.26,12883.17,39816.15,98702.39,24933.33,25680.42,0,6,20.46345631848799,32.35664422602386,60.52914908474373,30.678525237814476,-11.893187907535872,61.66882405036234,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.689799999999998,Scale,"CM3% 20.5 >= target, sales +62% 3m",2026-06,False
Vegavero,Amazon,DE,VV-VITA-102,Ginkgo Biloba | Extra Fort : 6000mg | Mémoire + Circulation Sanguine | 180 Gélules | Unique : 24% Glycosides de Flavone + 6% Lactones Terpéniques | Vegan & Sans Additifs | Vegavero®,actual,12,2026-06,2601.44,3201.68,5803.12,3396.86,1629.1100000000001,1462.8300000000002,-166.26999999999998,1510.99,5274.08,11077.199999999999,2973.82,1743.48,0,6,25.207646920966653,28.649356854655224,58.535063896662486,28.073002109210222,-3.4417099336885713,-18.747657479823086,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VV-VITA-104,Echinacea Vegavero® | Extrait Pur : 725 mg | Unique : Avec 4% Polyphenol | 4 MOIS | Systeme Immunitaire + Antioxydant Puissant | Sans Additifs | VEGAN,actual,3,2026-06,123.18,0.0,123.18,98.13,60.09,57.400000000000006,-2.69,96.33000000000001,0.0,123.18,153.73000000000002,47.7,0,5,46.59847377821075,,79.66390647832439,48.782269849001466,,,2024-07,True,first-sale proxy,23.0,3,1,1-3,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VV-VITA-105,PANAX GINSENG Vegavero® | 4800 mg | Rosso e Coreano | con 120 mg di Ginsenosidi | Contro Stanchezza Fisica e Mentale | 120 capsule | Vegan,actual,0,,,,,,,,,1088.52,0.0,0.0,1088.52,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,19.689799999999998,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,DE,VV-VITA-106,"Vegavero Zwarte Knoflookcapsules | 11.250 mg dagelijkse dosis | Uittreksel (15:1) | 0,2% S-allylcysteïne (SAC) | Laboratorium getest | 120 capsules | Veganistisch & zonder toevoegingen",actual,8,2026-02,0.0,5816.72,5816.72,3528.69,1800.45,1666.3,-134.19,4749.96,15546.630000000001,21363.35,6416.26,0.0,1,6,28.64672874059607,30.55298801090654,60.66460135609072,30.95301131909392,-1.9062592703104677,-100.0,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.689799999999998,Fix,healthy margin but supply stalled; no sales in last 2 months (OOS / delisted?),2026-06,False
Vegavero,Amazon,DE,VV-VITA-107,Canela de Ceylan Vegavero | DOSIS ALTA: 2500 mg | Para 4 Meses | Controla Glucosa - Azúcar en Sangre | Colesterol + Antioxidantes | Sin Aditivos & Vegano | 120 Cápsulas,actual,12,2026-06,25719.79,23612.72,49332.51,35593.61,19442.09,16078.42,-3363.6800000000003,21551.21,55014.66,104347.17,37629.63,18742.47,0,6,32.59193582487491,39.17357664302569,72.15041359136197,39.41029961783821,-6.581640818150781,8.923453121876681,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.689799999999998,Defend,"top seller at target margin, momentum flat",2026-06,False
Vegavero,Amazon,DE,VV-VITA-109,"Leber Komplex Vegavero | Mariendistel, Artischocke, Löwenzahn, Cholin & Zichorie | Mit Silymarin & Cynarin | Hochdosierte Extrakte | Leber & Fettstoffwechsel* | Vegan & Ohne Zusätze | 120 Kapseln",actual,12,2026-06,1422.8,2874.04,4296.84,2725.2,1340.69,1174.31,-166.35999999999999,1255.51,4281.66,8578.5,2429.8199999999997,978.21,0,6,27.329618975805474,29.322972865664255,63.423352975675144,31.201766879846588,-1.9933538898587813,-50.494773907113334,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VV-VITA-111,"COLON CARE | 120 capsule | 100% Naturale con Psillio, Zenzero, Finocchio e Fermenti Lattici | Prodotto in Germania | Vegan e Senza Additivi | Vegavero",actual,12,2026-06,1041.53,1202.6499999999999,2244.18,1372.02,669.71,443.41999999999996,-226.32,915.5,2992.1899999999996,5236.37,1358.92,641.0999999999999,0,6,19.758664634744093,30.596319084015388,61.136807207977974,29.842080403532695,-10.837654449271295,-13.39708144514197,2024-07,True,first-sale proxy,23.0,3,2,2-3,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VV-VITA-115,Vegavero Organic Probiotics for Kids | NO Additives | Organic Prebiotic Inulin and 5 Bacterial Strains with 10 Billion CFU | for Children 3+ Years | 75g Powder | Spoon Included,actual,10,2026-04,51.8,3783.5600000000004,3835.36,2278.01,1153.99,964.15,-189.81,3741.85,11955.28,15790.64,4706.0,0.0,0,6,25.138448541988232,31.298723241948323,59.394945976388136,30.088179466855784,-6.160274699960091,-98.63091902863968,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.689799999999998,Fix,healthy margin but supply stalled; no sales in last 2 months (OOS / delisted?),2026-06,False
Vegavero,Amazon,DE,VV-VITA-116,Vegavero Organic Iodine Supplement | NO Additives | 100% Natural Organic Scottish Sea Kelp | 150 mcg Pure | 180 Tablets | Vegan,actual,12,2026-06,7230.389999999999,9557.5,16787.89,10626.04,4982.84,4414.57,-568.3,5286.82,18368.61,35156.5,9701.39,5000.26,0,6,26.29615752783703,28.78181854805562,63.295863863773235,29.681157072151414,-2.4856610202185934,-24.34852210306043,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.689799999999998,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Amazon,DE,VV-VITA-119,Citrate de Magnésium + Potassium Vegavero® | 180 Gélules | Sans Additifs & VEGAN | Absorption Optimale | Douleurs Musculaires + Crampes + Anti Fatigue*,actual,12,2026-06,20381.21,14809.3,35190.51,22840.78,11531.68,5755.3,-5776.41,9786.52,31793.73,66984.24,15541.82,13974.42,1,6,16.354693353406926,30.78128926678311,64.90607837169736,32.769289220303996,-14.426595913376183,37.62439818222333,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VV-VITA-121,"Wechseljahre Vegavero | Meno Balance für Menopause | wildyamswurzel, Nachtkerze, Hopfen, Salbei, Kamille | 100% Natürlich & Hormonfrei | Vegan",actual,12,2026-06,2157.5099999999998,3011.5600000000004,5169.07,3028.64,1404.87,835.45,-569.3499999999999,1883.62,6387.990000000001,11557.060000000001,2719.0699999999997,1656.4699999999998,0,6,16.162481839092916,29.4868965042212,58.591584172781566,27.17838992313898,-13.324414665128284,-28.359056435867142,2024-07,True,first-sale proxy,23.0,2,3,3-2,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VV-VITA-122,"Vegavero Immunsystem Komplex – mit Echinacea, Acerola Vitamin C, Vitamin D3, Ingwer, Zink & Selen – vegane Immunformel ohne Zusatzstoffe – 120 Kapseln hochdosiert",actual,12,2026-06,1882.48,3844.2799999999997,5726.76,3657.45,2268.1,1556.59,-711.63,3325.05,8725.56,14452.32,4881.64,1287.1,0,6,27.180988901228613,38.10700975066357,63.86595561888397,39.605291648331686,-10.926020849434959,-51.03166262603139,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VV-VITA-122-V,"Vegavero Immunsystem Komplex – mit Echinacea, Acerola Vitamin C, Vitamin D3, Ingwer, Zink & Selen – vegane Immunformel ohne Zusatzstoffe – 240 Kapseln hochdosiert",actual,9,2026-06,667.32,704.89,1372.21,961.0100000000001,584.11,487.53999999999996,-96.63,343.03000000000003,719.2,2091.41,830.57,259.34,0,6,35.52954722673643,47.696051167964406,70.03374119121709,42.56709978793333,-12.166503941227973,-5.329909631289979,2025-10,False,first-sale proxy,8.0,3,1,1-3,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VV-VITA-124,Vegavero NATUURLIJKE VITAMINE C | gemaakt van biologisch acerola-extract | Veganistisch | Zonder toevoegingen | 180 capsules,actual,12,2026-06,1870.49,1359.24,3229.73,1839.51,904.49,136.52000000000004,-767.98,505.61,1497.42,4727.15,642.1300000000001,865.5699999999999,2,6,4.22697872577584,33.76540983825513,56.955534982800415,28.00512736358767,-29.53843111247929,37.61293075542215,2024-07,True,first-sale proxy,23.0,3,3,3-3,19.689799999999998,Fix,CM3% 4.2 vs target 19.7,2026-06,False
Vegavero,Amazon,DE,VV-VITA-127,Safran 30 mg | Extrait de Qualité : Affron® | 120 Gélules | Analysé en Laboratoire | Vegan & Sans Additifs | Vegavero®,actual,12,2026-06,55776.130000000005,69660.35,125436.48,74393.16,36812.54,30582.25,-6230.22,31747.03,103209.45,228645.93,62329.28,33242.97,0,6,24.380666613093734,30.759809300408055,59.30743592294683,29.34755503343206,-6.379142687314321,-19.93130956132147,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.689799999999998,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Amazon,DE,VV-VITA-129,"Gingembre BIO 650 mg | 120 Gélules (4 mois) | 1,5% Gingerol | Digestion + Vomissement | Testé en Laboratoire | Vegan & Sans Additifs | Vegavero®",actual,12,2026-06,2776.38,3239.56,6015.9400000000005,4151.98,2211.36,2047.11,-164.25,1787.07,4943.33,10959.27,3834.18,2132.7200000000003,0,6,34.02809868449486,36.15113698660619,69.01631332759301,36.75834532924198,-2.1230383021113326,-14.297620664534685,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VV-VITA-136,"Vegavero Aderen capsules | 100% natuurlijk | Veldpaardenstaart, rode wijnbladeren, gotuola, slagersbezem & bosbes | Zware en vermoeide benen | 120 cap",actual,12,2026-06,5212.78,4640.49,9853.27,5629.35,2544.66,736.76,-1808.01,3340.6400000000003,14591.42,24444.69,4077.4,3575.19,2,6,7.477314637678659,22.89455035904662,57.13179482547418,25.825538120847185,-15.417235721367959,12.33253384879614,2024-07,True,first-sale proxy,23.0,2,3,3-2,19.689799999999998,Fix,CM3% 7.5 vs target 19.7,2026-06,False
Vegavero,Amazon,DE,VV-VITA-142,"Prostata Komplex Vegavero | 800 mg Kürbiskernextrakt |180 Kapseln Hochdosiert | Mit Sägepalmenextrakt, Kürbiskernen, Brennnessel & Mehr | Vegan & Ohne Zusätze",actual,12,2026-06,9264.34,7536.47,16800.81,9687.6,4679.32,3340.98,-1338.36,11132.36,37873.19,54674.0,14473.34,5385.05,0,6,19.885826933344283,29.39377432954552,57.66150560597971,27.851752385748064,-9.507947396201235,22.926781371119368,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.689799999999998,Scale,"CM3% 19.9 >= target, sales +23% 3m",2026-06,False
Vegavero,Amazon,DE,VV-VITA-143,Vitamine B12 1000 mcg Vegavero® | Origine FRANCE & Espagne | La Seule SANS ADDITIFS & VEGAN | Avec 2 Formes Actives + Acide Folique + B6 + Choline | Énergie + Anti-Fatigue* | 180 Gélules,actual,0,,,,,,,,,468.42,0.0,0.0,468.42,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,19.689799999999998,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,DE,VV-VITA-146,"Spirulina Bio | 4000 mg | Höchste Dosis pro Tablette | Laborgeprüft | Vegan & Ohne Zusatzstoffe | 3,9% Phycocyanin | 300 Stück | Deutsche Produktion von Vegavero",actual,12,2026-06,3789.9300000000003,4156.49,7946.42,4524.79,1939.88,1643.58,-296.31,2121.75,7887.16,15833.58,3765.33,2672.54,0,6,20.683276242635046,26.90131809168319,56.94123894785324,24.411999365752127,-6.218041849048145,-8.81897947547088,2024-07,True,first-sale proxy,23.0,2,2,2-2,19.689799999999998,Scale,"CM3% 20.7 >= target, sales -9% 3m",2026-06,False
Vegavero,Amazon,DE,VV-VITA-151,"Vegavero Hormone Balance for Women | PMS Supplements | NO Additives | 180 Capsules | Vitex Agnus Castus, Lady's Mantle, Folic Acid (Quatrefolic®) Mac",actual,12,2026-06,18562.75,21568.11,40130.86,22479.85,10300.57,5570.76,-4729.8,15082.86,54569.36,94700.22,20653.62,12329.630000000001,0,6,13.881486716207924,27.639796398565057,56.01636745387465,25.667453924486043,-13.758309682357133,-13.934276114133324,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.689799999999998,Fix,CM3% 13.9 vs target 19.7,2026-06,False
Vegavero,Amazon,DE,VV-VITA-153,Ashwagandha Orgánica Vegavero | 2010 mg | Con Withanólidos | Insomnio + Estrés + Relajante | Probado en laboratorio | 180 Capsulas | Sin Aditivos & Vegano,actual,12,2026-06,1250.05,2454.77,3704.8199999999997,2307.02,1117.3,872.1,-245.08,1919.74,5916.219999999999,9621.039999999999,2791.84,951.1700000000001,0,6,23.539605163003873,32.4487595119857,62.270771589442944,30.158010375672774,-8.909154348981826,-49.07669557636765,2024-07,True,first-sale proxy,23.0,2,2,2-2,19.689799999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,DE,VV-VITA-155,"REISHI BIO Vegavero® | 40% Polisaccaridi, 30% Beta Glucani e 1% Triterpeni | Senza OGM e con Analisi di Laboratorio | Estratto Biologico Altamente Dosato | Ganoderma Lucidum Puro | Vegan",actual,12,2026-06,10483.69,17395.25,27878.94,18449.1,9517.92,6434.03,-3083.94,10644.91,31210.78,59089.72,17078.94,6053.23,0,6,23.07845994144684,34.106517043149836,66.17575847575267,34.140178930762794,-11.028057101702995,-39.73245569911326,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.689799999999998,Defend,"top seller at target margin, momentum negative",2026-06,False
Vegavero,Amazon,DE,VV-VITA-158,"Vegavero Vegan Glucosamine Complex | with Chondroitin, MSM, Devil's Claw and Vit C | NO Additives, Lab-Tested | Joint Pain Relief | 180 Capsules",actual,12,2026-06,7894.33,8260.41,16154.74,10297.17,5892.61,5136.64,-755.94,5801.63,15405.1,31559.84,10938.27,6003.04,0,6,31.79648821336648,37.66045011067764,63.7408587201032,36.47604356368471,-5.863961897311157,-4.431741281607087,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.689799999999998,Defend,"top seller at target margin, momentum flat",2026-06,False
Vegavero,Amazon,DE,VV-VITA-159,EAA Aminoácidos Esenciales Vegavero | BCCAS Aminoacids | 300 Comprimidos | 9 Aminoácidos Esenaciales | Vegano | Aminos Ramificados,actual,12,2026-06,9471.27,8513.04,17984.31,10744.65,5535.43,4796.64,-738.79,6344.51,20196.6,38180.91,11141.15,6871.66,0,6,26.671248438221983,31.413752809878893,59.744577356595826,30.77921810733912,-4.74250437165691,11.256026049448838,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.689799999999998,Scale,"CM3% 26.7 >= target, sales +11% 3m",2026-06,False
Vegavero,Amazon,DE,VV-VITA-160,Maca + L-Arginine | Avec Tribulus & Zinc | VEGAN & Sans Additifs | 180 Gélules | Vegavero®,actual,6,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.98,3164.95,3164.95,783.98,0.0,0,6,,24.77069148011817,,,,,2024-07,True,first-sale proxy,23.0,3,,,19.689799999999998,No data,no margin data for this market; no sales in last 2 months (OOS / delisted?),2026-06,False
